graph_type,graph_size,avg_degree,distribution,tau,run,seed,algorithm,execution_time_ms,peak_memory_bytes,nodes_explored,edges_examined,edges_relaxed,max_pq_size,path_cost,path_probability,path_length,path_found,optimality_gap_pct
erdos_renyi,10000,2,uniform,0.01,9,605842868,pruned,0.0106,360,2,1,1,1,0.0,1.0,2,1,0.0
erdos_renyi,10000,2,uniform,0.05,9,605842868,pruned,0.0089,360,2,1,1,1,0.0,1.0,2,1,0.0
erdos_renyi,10000,2,uniform,0.1,9,605842868,pruned,0.0086,360,2,1,1,1,0.0,1.0,2,1,0.0
erdos_renyi,10000,2,uniform,0.5,9,605842868,pruned,0.0085,360,2,1,1,1,0.0,1.0,2,1,0.0
erdos_renyi,10000,2,uniform,0,10,2110684545,baseline,0.0411,360,3,2,2,1,0.0,1.0,3,1,0.0
erdos_renyi,10000,2,uniform,0.001,10,2110684545,pruned,0.0122,360,3,2,2,1,0.0,1.0,3,1,0.0
erdos_renyi,10000,2,uniform,0.01,10,2110684545,pruned,0.0065,360,3,2,2,1,0.0,1.0,3,1,0.0
erdos_renyi,10000,2,uniform,0.05,10,2110684545,pruned,0.0059,360,3,2,2,1,0.0,1.0,3,1,0.0
erdos_renyi,10000,2,uniform,0.1,10,2110684545,pruned,0.0051,360,3,2,2,1,0.0,1.0,3,1,0.0
erdos_renyi,10000,2,uniform,0.5,10,2110684545,pruned,0.0047,360,3,2,2,1,0.0,1.0,3,1,0.0
erdos_renyi,10000,2,power_law,0,1,581928095,baseline,12.7499,667276,4059,8126,8126,1699,12.861177,2.5969e-06,15,1,0.0
erdos_renyi,10000,2,power_law,0.001,1,581928095,pruned,0.2256,10704,139,289,139,37,inf,0.0,0,0,100.0
erdos_renyi,10000,2,power_law,0.01,1,581928095,pruned,0.0346,2272,28,53,27,9,inf,0.0,0,0,100.0
erdos_renyi,10000,2,power_law,0.05,1,581928095,pruned,0.0102,776,8,14,7,3,inf,0.0,0,0,100.0
erdos_renyi,10000,2,power_law,0.1,1,581928095,pruned,0.0071,568,6,9,5,3,inf,0.0,0,0,100.0
erdos_renyi,10000,2,power_law,0.5,1,581928095,pruned,0.0039,360,3,4,2,1,inf,0.0,0,0,100.0
erdos_renyi,10000,2,power_law,0,2,344748341,baseline,0.0297,544,2,1,1,1,0.0,1.0,2,1,0.0
erdos_renyi,10000,2,power_law,0.001,2,344748341,pruned,0.0072,360,2,1,1,1,0.0,1.0,2,1,0.0
erdos_renyi,10000,2,power_law,0.01,2,344748341,pruned,0.0034,360,2,1,1,1,0.0,1.0,2,1,0.0
erdos_renyi,10000,2,power_law,0.05,2,344748341,pruned,0.0028,360,2,1,1,1,0.0,1.0,2,1,0.0
erdos_renyi,10000,2,power_law,0.1,2,344748341,pruned,0.0025,360,2,1,1,1,0.0,1.0,2,1,0.0
erdos_renyi,10000,2,power_law,0.5,2,344748341,pruned,0.0025,360,2,1,1,1,0.0,1.0,2,1,0.0
erdos_renyi,10000,2,power_law,0,3,1325196705,baseline,11.3561,667324,4986,9898,9898,1697,12.346787,4.3437e-06,16,1,0.0
erdos_renyi,10000,2,power_law,0.001,3,1325196705,pruned,0.6202,41936,381,721,388,103,inf,0.0,0,0,100.0
erdos_renyi,10000,2,power_law,0.01,3,1325196705,pruned,0.1096,10296,88,166,87,25,inf,0.0,0,0,100.0
erdos_renyi,10000,2,power_law,0.05,3,1325196705,pruned,0.0255,1344,21,46,20,10,inf,0.0,0,0,100.0
erdos_renyi,10000,2,power_law,0.1,3,1325196705,pruned,0.0144,776,10,24,9,5,inf,0.0,0,0,100.0
erdos_renyi,10000,2,power_law,0.5,3,1325196705,pruned,0.005,360,2,8,1,1,inf,0.0,0,0,100.0
erdos_renyi,10000,2,power_law,0,4,317967625,baseline,0.0226,360,2,1,1,1,0.0,1.0,2,1,0.0
erdos_renyi,10000,2,power_law,0.001,4,317967625,pruned,0.0063,360,2,1,1,1,0.0,1.0,2,1,0.0
erdos_renyi,10000,2,power_law,0.01,4,317967625,pruned,0.0034,360,2,1,1,1,0.0,1.0,2,1,0.0
erdos_renyi,10000,2,power_law,0.05,4,317967625,pruned,0.0028,360,2,1,1,1,0.0,1.0,2,1,0.0
erdos_renyi,10000,2,power_law,0.1,4,317967625,pruned,0.0027,360,2,1,1,1,0.0,1.0,2,1,0.0
erdos_renyi,10000,2,power_law,0.5,4,317967625,pruned,0.0027,360,2,1,1,1,0.0,1.0,2,1,0.0
erdos_renyi,10000,2,power_law,0,5,1217788148,baseline,18.3329,669316,7520,14860,14860,1675,17.822387,1.82e-08,22,1,0.0
erdos_renyi,10000,2,power_law,0.001,5,1217788148,pruned,0.3704,21176,225,421,225,54,inf,0.0,0,0,100.0
erdos_renyi,10000,2,power_law,0.01,5,1217788148,pruned,0.0827,4560,67,109,66,22,inf,0.0,0,0,100.0
erdos_renyi,10000,2,power_law,0.05,5,1217788148,pruned,0.0258,1344,21,47,20,7,inf,0.0,0,0,100.0
erdos_renyi,10000,2,power_law,0.1,5,1217788148,pruned,0.014,1088,11,23,10,2,inf,0.0,0,0,100.0
erdos_renyi,10000,2,power_law,0.5,5,1217788148,pruned,0.0058,360,4,10,3,1,inf,0.0,0,0,100.0
erdos_renyi,10000,2,power_law,0,6,584994977,baseline,0.0228,360,2,1,1,1,0.0,1.0,2,1,0.0
erdos_renyi,10000,2,power_law,0.001,6,584994977,pruned,0.0064,360,2,1,1,1,0.0,1.0,2,1,0.0
erdos_renyi,10000,2,power_law,0.01,6,584994977,pruned,0.0035,360,2,1,1,1,0.0,1.0,2,1,0.0
erdos_renyi,10000,2,power_law,0.05,6,584994977,pruned,0.003,360,2,1,1,1,0.0,1.0,2,1,0.0
erdos_renyi,10000,2,power_law,0.1,6,584994977,pruned,0.0027,360,2,1,1,1,0.0,1.0,2,1,0.0
erdos_renyi,10000,2,power_law,0.5,6,584994977,pruned,0.0023,360,2,1,1,1,0.0,1.0,2,1,0.0
erdos_renyi,10000,2,power_law,0,7,3505773429,baseline,15.5405,668596,7939,15807,15807,1730,21.234237,6e-10,18,1,0.0
erdos_renyi,10000,2,power_law,0.001,7,3505773429,pruned,0.533,21176,226,417,228,56,inf,0.0,0,0,100.0
erdos_renyi,10000,2,power_law,0.01,7,3505773429,pruned,0.0961,4448,64,109,64,15,inf,0.0,0,0,100.0
erdos_renyi,10000,2,power_law,0.05,7,3505773429,pruned,0.028,1312,18,34,18,5,inf,0.0,0,0,100.0
erdos_renyi,10000,2,power_law,0.1,7,3505773429,pruned,0.0246,1312,14,28,14,4,inf,0.0,0,0,100.0
erdos_renyi,10000,2,power_law,0.5,7,3505773429,pruned,0.0039,360,1,3,0,1,inf,0.0,0,0,100.0
erdos_renyi,10000,2,power_law,0,8,64043843,baseline,11.7324,338748,3186,6381,6381,1772,11.598476,9.1801e-06,12,1,0.0
erdos_renyi,10000,2,power_law,0.001,8,64043843,pruned,0.4235,21184,203,426,203,59,inf,0.0,0,0,100.0
erdos_renyi,10000,2,power_law,0.01,8,64043843,pruned,0.0537,3328,43,86,42,10,inf,0.0,0,0,100.0
erdos_renyi,10000,2,power_law,0.05,8,64043843,pruned,0.0241,1344,21,31,20,8,inf,0.0,0,0,100.0
erdos_renyi,10000,2,power_law,0.1,8,64043843,pruned,0.0245,1344,13,21,12,5,inf,0.0,0,0,100.0
erdos_renyi,10000,2,power_law,0.5,8,64043843,pruned,0.0058,360,4,9,3,1,inf,0.0,0,0,100.0
erdos_renyi,10000,2,power_law,0,9,1341151922,baseline,10.9198,350772,3777,7446,7446,1680,13.554986,1.2976e-06,21,1,0.0
erdos_renyi,10000,2,power_law,0.001,9,1341151922,pruned,0.1702,10448,93,175,92,25,inf,0.0,0,0,100.0
erdos_renyi,10000,2,power_law,0.01,9,1341151922,pruned,0.0575,2240,24,42,23,7,inf,0.0,0,0,100.0
erdos_renyi,10000,2,power_law,0.05,9,1341151922,pruned,0.0306,1344,16,20,15,6,inf,0.0,0,0,100.0
erdos_renyi,10000,2,power_law,0.1,9,1341151922,pruned,0.0249,1344,15,16,14,5,inf,0.0,0,0,100.0
erdos_renyi,10000,2,power_law,0.5,9,1341151922,pruned,0.0071,360,1,4,0,1,inf,0.0,0,0,100.0
erdos_renyi,10000,2,power_law,0,10,3081883758,baseline,0.9989,84532,344,722,722,353,6.885614,0.0010223879,11,1,0.0
erdos_renyi,10000,2,power_law,0.001,10,3081883758,pruned,0.5149,41368,344,722,350,99,6.885614,0.0010223879,11,1,0.0
erdos_renyi,10000,2,power_law,0.01,10,3081883758,pruned,0.0853,4488,64,137,63,20,inf,0.0,0,0,100.0
erdos_renyi,10000,2,power_law,0.05,10,3081883758,pruned,0.0252,1344,20,43,19,9,inf,0.0,0,0,100.0
erdos_renyi,10000,2,power_law,0.1,10,3081883758,pruned,0.022,1120,11,24,10,4,inf,0.0,0,0,100.0
erdos_renyi,10000,2,power_law,0.5,10,3081883758,pruned,0.0058,360,3,12,2,1,inf,0.0,0,0,100.0
erdos_renyi,10000,5,uniform,0,1,2546642190,baseline,33.6965,971212,9885,49400,49400,6110,13.5135,1.3526e-06,8,1,0.0
erdos_renyi,10000,5,uniform,0.001,1,2546642190,pruned,1.6036,85412,688,3488,711,424,inf,0.0,0,0,100.0
erdos_renyi,10000,5,uniform,0.01,1,2546642190,pruned,0.1139,4544,61,324,60,40,inf,0.0,0,0,100.0
erdos_renyi,10000,5,uniform,0.05,1,2546642190,pruned,0.0319,1344,12,61,11,7,inf,0.0,0,0,100.0
erdos_renyi,10000,5,uniform,0.1,1,2546642190,pruned,0.0182,776,9,47,8,6,inf,0.0,0,0,100.0
erdos_renyi,10000,5,uniform,0.5,1,2546642190,pruned,0.0035,360,1,5,0,1,inf,0.0,0,0,100.0
erdos_renyi,10000,5,uniform,0,2,1853213652,baseline,6.6992,434164,1168,5852,5852,3539,7.488968,0.0005592196,9,1,0.0
erdos_renyi,10000,5,uniform,0.001,2,1853213652,pruned,3.8024,46236,675,3410,701,414,inf,0.0,0,0,100.0
erdos_renyi,10000,5,uniform,0.01,2,1853213652,pruned,0.4725,4856,72,366,71,45,inf,0.0,0,0,100.0
erdos_renyi,10000,5,uniform,0.05,2,1853213652,pruned,0.101,1344,16,86,15,11,inf,0.0,0,0,100.0
erdos_renyi,10000,5,uniform,0.1,2,1853213652,pruned,0.0262,568,6,29,5,4,inf,0.0,0,0,100.0
erdos_renyi,10000,5,uniform,0.5,2,1853213652,pruned,0.0114,360,1,5,0,1,inf,0.0,0,0,100.0
erdos_renyi,10000,5,uniform,0,3,2979562381,baseline,34.1275,978860,7566,37827,37827,6187,10.190324,3.75317e-05,8,1,0.0
erdos_renyi,10000,5,uniform,0.001,3,2979562381,pruned,1.6397,85460,701,3526,724,428,inf,0.0,0,0,100.0
erdos_renyi,10000,5,uniform,0.01,3,2979562381,pruned,0.312,4760,70,356,69,43,inf,0.0,0,0,100.0
erdos_renyi,10000,5,uniform,0.05,3,2979562381,pruned,0.038,1408,16,85,15,11,inf,0.0,0,0,100.0
erdos_renyi,10000,5,uniform,0.1,3,2979562381,pruned,0.0107,360,5,27,4,3,inf,0.0,0,0,100.0
erdos_renyi,10000,5,uniform,0.5,3,2979562381,pruned,0.0036,360,1,7,0,1,inf,0.0,0,0,100.0
erdos_renyi,10000,5,uniform,0,4,3700496080,baseline,2.6826,172860,293,1491,1491,1121,6.013121,0.0024464421,5,1,0.0
erdos_renyi,10000,5,uniform,0.001,4,3700496080,pruned,1.5568,45452,293,1491,660,405,6.013121,0.0024464421,5,1,0.0
erdos_renyi,10000,5,uniform,0.01,4,3700496080,pruned,0.2412,4808,71,373,70,44,inf,0.0,0,0,100.0
erdos_renyi,10000,5,uniform,0.05,4,3700496080,pruned,0.0377,1152,11,55,10,8,inf,0.0,0,0,100.0
erdos_renyi,10000,5,uniform,0.1,4,3700496080,pruned,0.0263,776,8,41,7,5,inf,0.0,0,0,100.0
erdos_renyi,10000,5,uniform,0.5,4,3700496080,pruned,0.0057,360,1,4,0,1,inf,0.0,0,0,100.0
erdos_renyi,10000,5,uniform,0,5,370908496,baseline,49.9991,971092,8987,44827,44827,6101,10.924718,1.80076e-05,9,1,0.0
erdos_renyi,10000,5,uniform,0.001,5,370908496,pruned,2.894,85340,689,3438,704,416,inf,0.0,0,0,100.0
erdos_renyi,10000,5,uniform,0.01,5,370908496,pruned,0.2547,4904,73,378,72,47,inf,0.0,0,0,100.0
erdos_renyi,10000,5,uniform,0.05,5,370908496,pruned,0.0233,1344,14,75,13,9,inf,0.0,0,0,100.0
erdos_renyi,10000,5,uniform,0.1,5,370908496,pruned,0.0101,568,6,30,5,3,inf,0.0,0,0,100.0
erdos_renyi,10000,5,uniform,0.5,5,370908496,pruned,0.0028,360,1,4,0,1,inf,0.0,0,0,100.0
erdos_renyi,10000,5,uniform,0,6,76168194,baseline,44.0503,970980,7883,39294,39294,6111,10.337548,3.23937e-05,7,1,0.0
erdos_renyi,10000,5,uniform,0.001,6,76168194,pruned,3.3704,46308,679,3395,703,429,inf,0.0,0,0,100.0
erdos_renyi,10000,5,uniform,0.01,6,76168194,pruned,0.2156,4576,65,321,64,39,inf,0.0,0,0,100.0
erdos_renyi,10000,5,uniform,0.05,6,76168194,pruned,0.0306,1152,11,58,10,8,inf,0.0,0,0,100.0
erdos_renyi,10000,5,uniform,0.1,6,76168194,pruned,0.0221,776,8,40,7,5,inf,0.0,0,0,100.0
erdos_renyi,10000,5,uniform,0.5,6,76168194,pruned,0.0084,360,1,6,0,1,inf,0.0,0,0,100.0
erdos_renyi,10000,5,uniform,0,7,4218719029,baseline,2.7328,171756,325,1605,1605,1180,6.158698,0.0021150043,6,1,0.0
erdos_renyi,10000,5,uniform,0.001,7,4218719029,pruned,2.2882,46124,325,1605,695,401,6.158698,0.0021150043,6,1,0.0
erdos_renyi,10000,5,uniform,0.01,7,4218719029,pruned,0.2064,4760,70,361,69,45,inf,0.0,0,0,100.0
erdos_renyi,10000,5,uniform,0.05,7,4218719029,pruned,0.0379,1344,13,74,12,9,inf,0.0,0,0,100.0
erdos_renyi,10000,5,uniform,0.1,7,4218719029,pruned,0.0189,568,6,31,5,5,inf,0.0,0,0,100.0
erdos_renyi,10000,5,uniform,0.5,7,4218719029,pruned,0.0052,360,1,5,0,1,inf,0.0,0,0,100.0
erdos_renyi,10000,5,uniform,0,8,3538152176,baseline,17.2882,921492,3626,18045,18045,6003,8.841465,0.0001446108,9,1,0.0
erdos_renyi,10000,5,uniform,0.001,8,3538152176,pruned,1.5844,85364,723,3553,743,431,inf,0.0,0,0,100.0
erdos_renyi,10000,5,uniform,0.01,8,3538152176,pruned,0.1897,4808,73,349,72,37,inf,0.0,0,0,100.0
erdos_renyi,10000,5,uniform,0.05,8,3538152176,pruned,0.0264,1344,16,71,15,8,inf,0.0,0,0,100.0
erdos_renyi,10000,5,uniform,0.1,8,3538152176,pruned,0.0117,776,7,29,6,4,inf,0.0,0,0,100.0
erdos_renyi,10000,5,uniform,0.5,8,3538152176,pruned,0.0031,360,1,4,0,1,inf,0.0,0,0,100.0
erdos_renyi,10000,5,uniform,0,9,1825680440,baseline,51.2582,972404,7891,39354,39354,6142,10.342418,3.22363e-05,9,1,0.0
erdos_renyi,10000,5,uniform,0.001,9,1825680440,pruned,1.7553,46116,671,3367,690,427,inf,0.0,0,0,100.0
erdos_renyi,10000,5,uniform,0.01,9,1825680440,pruned,0.1556,4952,74,348,74,44,inf,0.0,0,0,100.0
erdos_renyi,10000,5,uniform,0.05,9,1825680440,pruned,0.0207,1344,13,58,12,8,inf,0.0,0,0,100.0
erdos_renyi,10000,5,uniform,0.1,9,1825680440,pruned,0.0126,776,8,39,7,5,inf,0.0,0,0,100.0
erdos_renyi,10000,5,uniform,0.5,9,1825680440,pruned,0.003,360,1,5,0,1,inf,0.0,0,0,100.0
erdos_renyi,10000,5,uniform,0,10,961993958,baseline,43.8621,969716,9795,49180,49180,6091,12.29891,4.5567e-06,8,1,0.0
erdos_renyi,10000,5,uniform,0.001,10,961993958,pruned,2.204,46140,671,3354,697,409,inf,0.0,0,0,100.0
erdos_renyi,10000,5,uniform,0.01,10,961993958,pruned,0.2973,5048,76,372,75,48,inf,0.0,0,0,100.0
erdos_renyi,10000,5,uniform,0.05,10,961993958,pruned,0.069,1344,17,81,16,10,inf,0.0,0,0,100.0
erdos_renyi,10000,5,uniform,0.1,10,961993958,pruned,0.023,776,7,31,6,4,inf,0.0,0,0,100.0
erdos_renyi,10000,5,uniform,0.5,10,961993958,pruned,0.006,360,1,4,0,1,inf,0.0,0,0,100.0
erdos_renyi,10000,5,power_law,0,1,4166297580,baseline,6.6632,504220,1459,7276,7276,4229,7.587124,0.0005069369,7,1,0.0
erdos_renyi,10000,5,power_law,0.001,1,4166297580,pruned,2.8961,85060,752,3769,782,372,inf,0.0,0,0,100.0
erdos_renyi,10000,5,power_law,0.01,1,4166297580,pruned,0.1721,4848,73,379,72,35,inf,0.0,0,0,100.0
erdos_renyi,10000,5,power_law,0.05,1,4166297580,pruned,0.0362,1344,17,87,16,7,inf,0.0,0,0,100.0
erdos_renyi,10000,5,power_law,0.1,1,4166297580,pruned,0.0629,776,8,45,7,5,inf,0.0,0,0,100.0
erdos_renyi,10000,5,power_law,0.5,1,4166297580,pruned,0.005,360,1,7,0,1,inf,0.0,0,0,100.0
erdos_renyi,10000,5,power_law,0,2,1381416868,baseline,6.4635,486324,1375,6947,6947,4083,7.593205,0.0005038635,7,1,0.0
erdos_renyi,10000,5,power_law,0.001,2,1381416868,pruned,1.7023,84628,728,3705,757,347,inf,0.0,0,0,100.0
erdos_renyi,10000,5,power_law,0.01,2,1381416868,pruned,0.177,5136,79,405,79,38,inf,0.0,0,0,100.0
erdos_renyi,10000,5,power_law,0.05,2,1381416868,pruned,0.025,1344,15,76,14,8,inf,0.0,0,0,100.0
erdos_renyi,10000,5,power_law,0.1,2,1381416868,pruned,0.0146,776,9,46,8,5,inf,0.0,0,0,100.0
erdos_renyi,10000,5,power_law,0.5,2,1381416868,pruned,0.0029,360,1,4,0,1,inf,0.0,0,0,100.0
erdos_renyi,10000,5,power_law,0,3,3533492416,baseline,34.0197,999180,6028,30231,30231,6474,9.648611,6.45151e-05,11,1,0.0
erdos_renyi,10000,5,power_law,0.001,3,3533492416,pruned,2.8002,85060,748,3674,781,364,inf,0.0,0,0,100.0
erdos_renyi,10000,5,power_law,0.01,3,3533492416,pruned,0.2615,5376,84,397,84,37,inf,0.0,0,0,100.0
erdos_renyi,10000,5,power_law,0.05,3,3533492416,pruned,0.0504,1344,18,86,17,9,inf,0.0,0,0,100.0
erdos_renyi,10000,5,power_law,0.1,3,3533492416,pruned,0.0245,776,9,39,8,5,inf,0.0,0,0,100.0
erdos_renyi,10000,5,power_law,0.5,3,3533492416,pruned,0.0092,360,3,12,2,1,inf,0.0,0,0,100.0
erdos_renyi,10000,5,power_law,0,4,3431941197,baseline,15.889,925084,3167,15854,15854,6185,8.547894,0.0001939532,6,1,0.0
erdos_renyi,10000,5,power_law,0.001,4,3431941197,pruned,2.7586,85012,788,3919,814,377,inf,0.0,0,0,100.0
erdos_renyi,10000,5,power_law,0.01,4,3431941197,pruned,0.1679,4992,76,385,76,39,inf,0.0,0,0,100.0
erdos_renyi,10000,5,power_law,0.05,4,3431941197,pruned,0.0292,1344,15,73,14,8,inf,0.0,0,0,100.0
erdos_renyi,10000,5,power_law,0.1,4,3431941197,pruned,0.0132,776,8,35,7,5,inf,0.0,0,0,100.0
erdos_renyi,10000,5,power_law,0.5,4,3431941197,pruned,0.0029,360,1,3,0,1,inf,0.0,0,0,100.0
erdos_renyi,10000,5,power_law,0,5,1929413197,baseline,7.5623,383164,944,4641,4641,3011,7.10837,0.0008182275,10,1,0.0
erdos_renyi,10000,5,power_law,0.001,5,1929413197,pruned,2.4209,84916,790,3899,813,373,inf,0.0,0,0,100.0
erdos_renyi,10000,5,power_law,0.01,5,1929413197,pruned,0.3002,5184,80,374,80,35,inf,0.0,0,0,100.0
erdos_renyi,10000,5,power_law,0.05,5,1929413197,pruned,0.0569,1344,21,96,20,11,inf,0.0,0,0,100.0
erdos_renyi,10000,5,power_law,0.1,5,1929413197,pruned,0.0246,776,8,40,7,4,inf,0.0,0,0,100.0
erdos_renyi,10000,5,power_law,0.5,5,1929413197,pruned,0.0049,360,1,4,0,1,inf,0.0,0,0,100.0
erdos_renyi,10000,5,power_law,0,6,571024316,baseline,17.0578,971908,4144,20852,20852,6479,8.986078,0.0001251399,9,1,0.0
erdos_renyi,10000,5,power_law,0.001,6,571024316,pruned,2.3788,85036,777,3908,813,364,inf,0.0,0,0,100.0
erdos_renyi,10000,5,power_law,0.01,6,571024316,pruned,0.1512,5064,78,404,79,34,inf,0.0,0,0,100.0
erdos_renyi,10000,5,power_law,0.05,6,571024316,pruned,0.0286,1344,17,88,16,9,inf,0.0,0,0,100.0
erdos_renyi,10000,5,power_law,0.1,6,571024316,pruned,0.0136,776,8,47,7,3,inf,0.0,0,0,100.0
erdos_renyi,10000,5,power_law,0.5,6,571024316,pruned,0.0048,360,2,11,1,1,inf,0.0,0,0,100.0
erdos_renyi,10000,5,power_law,0,7,472122803,baseline,38.8383,999012,7180,35708,35708,6420,10.060855,4.27195e-05,11,1,0.0
erdos_renyi,10000,5,power_law,0.001,7,472122803,pruned,2.5047,84988,779,3833,813,379,inf,0.0,0,0,100.0
erdos_renyi,10000,5,power_law,0.01,7,472122803,pruned,0.2553,10656,91,419,90,43,inf,0.0,0,0,100.0
erdos_renyi,10000,5,power_law,0.05,7,472122803,pruned,0.0379,1344,17,73,16,8,inf,0.0,0,0,100.0
erdos_renyi,10000,5,power_law,0.1,7,472122803,pruned,0.0203,776,8,34,7,5,inf,0.0,0,0,100.0
erdos_renyi,10000,5,power_law,0.5,7,472122803,pruned,0.0069,360,1,7,0,1,inf,0.0,0,0,100.0
erdos_renyi,10000,5,power_law,0,8,955333204,baseline,11.1518,451980,1220,6081,6081,3700,7.397012,0.0006130821,7,1,0.0
erdos_renyi,10000,5,power_law,0.001,8,955333204,pruned,3.055,85012,768,3848,793,371,inf,0.0,0,0,100.0
erdos_renyi,10000,5,power_law,0.01,8,955333204,pruned,0.2207,5160,80,405,80,38,inf,0.0,0,0,100.0
erdos_renyi,10000,5,power_law,0.05,8,955333204,pruned,0.0338,1344,15,74,14,10,inf,0.0,0,0,100.0
erdos_renyi,10000,5,power_law,0.1,8,955333204,pruned,0.0151,360,5,26,4,3,inf,0.0,0,0,100.0
erdos_renyi,10000,5,power_law,0.5,8,955333204,pruned,0.0079,360,2,9,1,1,inf,0.0,0,0,100.0
erdos_renyi,10000,5,power_law,0,9,3244796177,baseline,1.7516,86348,191,936,936,716,5.448214,0.0043039851,3,1,0.0
erdos_renyi,10000,5,power_law,0.001,9,3244796177,pruned,0.9707,43136,191,936,562,359,5.448214,0.0043039851,3,1,0.0
erdos_renyi,10000,5,power_law,0.01,9,3244796177,pruned,0.5993,8640,86,422,85,42,inf,0.0,0,0,100.0
erdos_renyi,10000,5,power_law,0.05,9,3244796177,pruned,0.0415,1344,15,75,14,10,inf,0.0,0,0,100.0
erdos_renyi,10000,5,power_law,0.1,9,3244796177,pruned,0.0188,776,7,33,6,3,inf,0.0,0,0,100.0
erdos_renyi,10000,5,power_law,0.5,9,3244796177,pruned,0.0093,360,2,12,1,1,inf,0.0,0,0,100.0
erdos_renyi,10000,5,power_law,0,10,3775082155,baseline,50.4318,999332,8699,43559,43559,6436,10.809072,2.02153e-05,10,1,0.0
erdos_renyi,10000,5,power_law,0.001,10,3775082155,pruned,2.9657,85036,766,3814,788,366,inf,0.0,0,0,100.0
erdos_renyi,10000,5,power_law,0.01,10,3775082155,pruned,0.2583,5208,80,394,79,38,inf,0.0,0,0,100.0
erdos_renyi,10000,5,power_law,0.05,10,3775082155,pruned,0.0536,1344,19,93,18,8,inf,0.0,0,0,100.0
erdos_renyi,10000,5,power_law,0.1,10,3775082155,pruned,0.0226,776,7,36,6,4,inf,0.0,0,0,100.0
erdos_renyi,10000,5,power_law,0.5,10,3775082155,pruned,0.0051,360,1,5,0,1,inf,0.0,0,0,100.0
erdos_renyi,10000,10,uniform,0,1,3801846775,baseline,74.771,1183764,7201,71883,71883,8894,10.304577,3.34795e-05,6,1,0.0
erdos_renyi,10000,10,uniform,0.001,1,3801846775,pruned,2.2522,43532,480,4763,490,392,inf,0.0,0,0,100.0
erdos_renyi,10000,10,uniform,0.01,1,3801846775,pruned,0.3146,4424,56,555,55,47,inf,0.0,0,0,100.0
erdos_renyi,10000,10,uniform,0.05,1,3801846775,pruned,0.0567,776,9,92,8,8,inf,0.0,0,0,100.0
erdos_renyi,10000,10,uniform,0.1,1,3801846775,pruned,0.0285,568,6,61,5,5,inf,0.0,0,0,100.0
erdos_renyi,10000,10,uniform,0.5,1,3801846775,pruned,0.0071,360,1,12,0,1,inf,0.0,0,0,100.0
erdos_renyi,10000,10,uniform,0,2,769979142,baseline,119.061,1183604,5963,59782,59782,8895,9.920247,4.9169e-05,5,1,0.0
erdos_renyi,10000,10,uniform,0.001,2,769979142,pruned,3.1951,43484,487,4879,492,391,inf,0.0,0,0,100.0
erdos_renyi,10000,10,uniform,0.01,2,769979142,pruned,0.3528,4400,50,494,49,41,inf,0.0,0,0,100.0
erdos_renyi,10000,10,uniform,0.05,2,769979142,pruned,0.0815,816,10,100,9,9,inf,0.0,0,0,100.0
erdos_renyi,10000,10,uniform,0.1,2,769979142,pruned,0.0561,776,7,70,6,6,inf,0.0,0,0,100.0
erdos_renyi,10000,10,uniform,0.5,2,769979142,pruned,0.0152,360,1,10,0,1,inf,0.0,0,0,100.0
erdos_renyi,10000,10,uniform,0,3,3908986388,baseline,73.1769,1176044,9126,91228,91228,8820,11.071557,1.55483e-05,7,1,0.0
erdos_renyi,10000,10,uniform,0.001,3,3908986388,pruned,2.2785,43460,447,4516,456,357,inf,0.0,0,0,100.0
erdos_renyi,10000,10,uniform,0.01,3,3908986388,pruned,0.1909,3648,43,428,42,37,inf,0.0,0,0,100.0
erdos_renyi,10000,10,uniform,0.05,3,3908986388,pruned,0.0302,776,7,70,6,6,inf,0.0,0,0,100.0
erdos_renyi,10000,10,uniform,0.1,3,3908986388,pruned,0.0182,360,4,42,3,3,inf,0.0,0,0,100.0
erdos_renyi,10000,10,uniform,0.5,3,3908986388,pruned,0.0069,360,1,10,0,1,inf,0.0,0,0,100.0
erdos_renyi,10000,10,uniform,0,4,1953849435,baseline,59.3724,1178956,7238,72385,72385,8848,10.311313,3.32548e-05,6,1,0.0
erdos_renyi,10000,10,uniform,0.001,4,1953849435,pruned,2.3259,43436,482,4799,492,398,inf,0.0,0,0,100.0
erdos_renyi,10000,10,uniform,0.01,4,1953849435,pruned,0.248,4496,59,586,58,48,inf,0.0,0,0,100.0
erdos_renyi,10000,10,uniform,0.05,4,1953849435,pruned,0.0463,1216,11,113,10,10,inf,0.0,0,0,100.0
erdos_renyi,10000,10,uniform,0.1,4,1953849435,pruned,0.0217,360,5,51,4,4,inf,0.0,0,0,100.0
erdos_renyi,10000,10,uniform,0.5,4,1953849435,pruned,0.0069,360,1,12,0,1,inf,0.0,0,0,100.0
erdos_renyi,10000,10,uniform,0,5,1273646541,baseline,68.5556,1185004,8233,82403,82403,8923,10.648467,2.37372e-05,6,1,0.0
erdos_renyi,10000,10,uniform,0.001,5,1273646541,pruned,2.4271,43532,455,4515,461,373,inf,0.0,0,0,100.0
erdos_renyi,10000,10,uniform,0.01,5,1273646541,pruned,0.2233,4400,55,527,54,46,inf,0.0,0,0,100.0
erdos_renyi,10000,10,uniform,0.05,5,1273646541,pruned,0.036,776,9,82,8,8,inf,0.0,0,0,100.0
